Customer_ID,Age,Gender,Employment_Status,Account_Type,Tenure_Months,Number_of_Products,Avg_Balance,Monthly_Transactions,Online_Banking_Usage,Mobile_Banking_Usage,Number_of_Complaints,Complaint_Resolution_Rate,Churn,Total_Digital_Usage,Balance_per_Product
CUST2854,32,Male,Unemployed,Current,27,1,26454,10,10,14,0,0.53,0,24,26454.0
CUST1300,29,Female,Employed,Savings,82,3,33065,20,2,16,0,0.6,0,18,11021.67
CUST2673,40,Male,Self-employed,Savings,170,4,493138,12,7,5,0,0.84,0,12,123284.5
CUST2562,30,Female,Employed,Savings,16,1,52954,15,3,17,3,0.78,1,20,52954.0
CUST1197,38,Male,Employed,Savings,80,1,135885,12,10,8,0,0.82,0,18,135885.0
CUST0461,31,Female,Employed,Current,176,1,216468,18,7,8,0,0.54,0,15,216468.0
CUST1672,32,Male,Employed,Fixed Deposit,15,4,12223,17,5,9,0,0.64,0,14,3055.75
CUST1462,44,Female,Employed,Savings,25,2,11538,19,5,6,0,0.62,0,11,5769.0
CUST0968,44,Male,Employed,Savings,135,2,30963,14,14,2,0,0.71,0,16,15481.5
CUST0026,48,Female,Employed,Savings,14,1,139977,17,7,12,0,0.74,1,19,139977.0
CUST1985,26,Male,Unemployed,Current,91,3,20977,22,6,8,1,0.9,0,14,6992.33
CUST0699,32,Female,Employed,Savings,103,1,22926,17,10,7,0,0.58,0,17,22926.0
CUST1552,37,Male,Employed,Current,124,2,99580,16,10,14,0,0.51,0,24,49790.0
CUST2269,33,Female,Employed,Savings,86,1,96083,17,12,13,0,0.89,0,25,96083.0
CUST1803,32,Male,Employed,Savings,61,2,127192,16,6,9,0,0.66,0,15,63596.0
CUST1455,39,Female,Self-employed,Savings,37,4,45134,12,7,8,0,0.99,1,15,11283.5
CUST1525,47,Male,Self-employed,Savings,69,1,67386,9,5,13,1,0.94,0,18,67386.0
CUST1874,49,Female,Employed,Savings,115,1,14354,17,6,7,1,0.69,1,13,14354.0
CUST2017,23,Male,Self-employed,Savings,24,3,74117,14,5,14,1,0.81,1,19,24705.67
CUST1011,47,Female,Self-employed,Savings,171,2,102800,17,9,10,0,0.53,0,19,51400.0
CUST0926,39,Female,Employed,Savings,14,3,143177,11,11,8,1,0.6,0,19,47725.67
CUST1979,18,Male,Self-employed,Savings,133,4,278964,16,8,10,0,0.69,0,18,69741.0
CUST1859,20,Female,Unemployed,Savings,177,1,206458,17,6,8,0,0.59,0,14,206458.0
CUST1814,45,Female,Self-employed,Savings,100,3,137532,9,12,8,0,0.97,0,20,45844.0
CUST2445,30,Female,Employed,Current,94,2,27140,8,2,11,2,0.68,0,13,13570.0
CUST0237,23,Female,Employed,Savings,104,2,20172,12,9,11,1,0.6,1,20,10086.0
CUST1774,34,Female,Employed,Current,154,2,280926,12,10,5,0,0.81,0,15,140463.0
CUST0624,27,Male,Employed,Savings,112,3,30446,14,10,14,0,0.67,0,24,10148.67
CUST0638,37,Female,Self-employed,Current,118,1,45895,11,6,10,0,0.76,0,16,45895.0
CUST2200,22,Male,Employed,Savings,131,4,219989,22,8,12,0,0.79,1,20,54997.25
CUST1054,40,Male,Employed,Fixed Deposit,79,2,959788,21,5,10,0,0.93,0,15,479894.0
CUST1901,34,Male,Employed,Current,67,3,74936,11,9,11,1,0.68,0,20,24978.67
CUST0284,44,Female,Unemployed,Savings,45,3,102674,19,6,10,0,0.65,0,16,34224.67
CUST0595,57,Female,Employed,Fixed Deposit,88,1,24743,18,7,10,0,0.63,0,17,24743.0
CUST2355,32,Female,Self-employed,Current,23,1,119682,13,9,9,0,0.91,0,18,119682.0
CUST2803,43,Male,Self-employed,Savings,89,1,448314,18,8,7,0,0.8,0,15,448314.0
CUST0992,40,Female,Employed,Current,133,4,16457,17,9,12,0,0.56,1,21,4114.25
CUST0047,18,Female,Employed,Fixed Deposit,59,1,41398,11,4,13,0,0.78,0,17,41398.0
CUST0159,20,Female,Employed,Savings,99,3,29106,19,8,12,1,0.6,0,20,9702.0
CUST1976,32,Female,Unemployed,Savings,16,3,80764,18,11,9,0,0.65,0,20,26921.33
CUST2708,39,Female,Self-employed,Savings,24,2,6752,23,7,11,0,0.82,1,18,3376.0
CUST0873,36,Male,Self-employed,Current,35,2,13335,16,7,9,0,0.85,0,16,6667.5
CUST2008,34,Female,Self-employed,Savings,45,2,7574,12,9,9,0,0.82,0,18,3787.0
CUST2988,42,Female,Employed,Savings,67,1,133863,8,6,13,0,0.7,1,19,133863.0
CUST1195,42,Female,Employed,Current,47,4,76010,13,9,16,0,0.64,0,25,19002.5
CUST1962,29,Male,Employed,Savings,166,1,7049,20,10,11,0,0.78,0,21,7049.0
CUST2508,25,Male,Self-employed,Savings,74,3,16451,21,8,12,0,0.98,0,20,5483.67
CUST1501,32,Female,Employed,Savings,57,2,222255,9,9,8,2,0.85,1,17,111127.5
CUST2187,28,Male,Self-employed,Current,76,3,133503,18,6,11,1,0.7,1,17,44501.0
CUST1136,25,Female,Employed,Savings,104,2,47432,18,7,11,0,0.8,0,18,23716.0
CUST2347,33,Female,Employed,Savings,144,1,369621,17,3,7,0,0.93,0,10,369621.0
CUST0886,32,Female,Employed,Savings,147,4,6830,18,7,16,0,0.82,1,23,1707.5
CUST1557,37,Male,Employed,Current,49,3,213738,18,11,12,0,0.61,0,23,71246.0
CUST0775,39,Male,Self-employed,Savings,56,3,103154,19,5,11,0,0.68,0,16,34384.67
CUST2198,54,Male,Self-employed,Fixed Deposit,171,4,156378,16,5,9,0,0.99,0,14,39094.5
CUST2746,43,Female,Employed,Current,57,1,292428,20,9,9,0,0.9,0,18,292428.0
CUST2906,47,Male,Employed,Savings,35,4,196298,16,9,10,0,0.73,0,19,49074.5
CUST0069,27,Female,Employed,Savings,88,4,390567,17,14,10,0,0.71,0,24,97641.75
CUST2586,18,Male,Unemployed,Current,81,3,104370,16,9,11,0,0.59,0,20,34790.0
CUST1668,28,Female,Self-employed,Savings,129,2,226409,18,4,14,1,1.0,0,18,113204.5
CUST1942,34,Male,Self-employed,Current,71,1,231283,14,12,10,0,0.81,0,22,231283.0
CUST1143,26,Male,Employed,Savings,69,4,252632,13,9,10,0,0.86,1,19,63158.0
CUST2975,32,Female,Employed,Fixed Deposit,156,1,32995,10,2,7,0,0.82,0,9,32995.0
CUST1852,35,Female,Self-employed,Current,100,1,35130,13,6,5,0,0.82,0,11,35130.0
CUST2483,33,Female,Employed,Savings,145,3,498352,10,6,15,0,0.89,0,21,166117.33
CUST2591,22,Female,Employed,Savings,178,4,91419,14,12,6,0,0.69,0,18,22854.75
CUST1287,28,Male,Self-employed,Savings,33,2,86064,19,9,7,0,0.83,0,16,43032.0
CUST2710,32,Male,Employed,Current,160,4,34255,17,4,12,1,0.68,0,16,8563.75
CUST0595,37,Male,Employed,Current,123,3,176408,12,5,10,0,0.61,0,15,58802.67
CUST2392,38,Male,Employed,Savings,29,1,386680,14,7,14,0,0.99,0,21,386680.0
CUST2541,43,Female,Employed,Savings,146,4,140761,7,8,9,0,0.52,0,17,35190.25
CUST1599,22,Male,Employed,Savings,67,1,191835,16,7,9,0,0.98,0,16,191835.0
CUST2984,44,Male,Unemployed,Savings,137,3,12445,22,10,10,0,0.74,0,20,4148.33
CUST0781,34,Female,Employed,Savings,23,2,52247,17,8,9,0,0.65,0,17,26123.5
CUST1737,33,Male,Self-employed,Current,129,1,85191,15,4,11,1,0.69,1,15,85191.0
CUST0656,31,Male,Self-employed,Savings,24,4,572350,15,6,9,0,0.72,1,15,143087.5
CUST2965,40,Male,Employed,Current,94,2,3277,19,11,11,0,0.66,0,22,1638.5
CUST1700,33,Female,Employed,Current,161,2,234167,14,6,14,0,0.72,0,20,117083.5
CUST1186,45,Male,Employed,Savings,79,2,83716,10,9,11,0,0.74,0,20,41858.0
CUST0386,30,Female,Self-employed,Savings,119,4,171814,15,14,12,0,0.55,0,26,42953.5
CUST2169,36,Female,Employed,Savings,158,1,195010,12,8,9,1,0.69,0,17,195010.0
CUST1846,35,Male,Employed,Current,51,2,31987,16,8,10,0,0.87,0,18,15993.5
CUST1530,39,Female,Employed,Savings,24,3,158636,11,8,10,0,0.84,0,18,52878.67
CUST2500,38,Female,Employed,Current,64,3,93998,16,7,8,0,0.64,0,15,31332.67
CUST1966,41,Female,Self-employed,Savings,56,2,95768,21,11,6,0,0.96,0,17,47884.0
CUST1711,41,Female,Employed,Fixed Deposit,61,4,11274,23,7,16,0,0.71,0,23,2818.5
CUST1882,33,Female,Self-employed,Savings,51,2,91659,18,9,14,0,0.85,1,23,45829.5
CUST0421,18,Male,Self-employed,Current,102,1,211972,17,7,10,1,0.5,0,17,211972.0
CUST2041,38,Female,Employed,Fixed Deposit,22,1,1230074,9,10,6,0,0.85,0,16,1230074.0
CUST1006,43,Female,Employed,Savings,133,3,116927,12,9,11,0,0.68,0,20,38975.67
CUST2420,39,Male,Self-employed,Current,141,1,16532,21,9,11,0,0.85,0,20,16532.0
CUST2678,34,Male,Employed,Savings,96,2,28691,16,4,13,0,0.53,1,17,14345.5
CUST2463,30,Female,Employed,Savings,100,1,333361,18,8,18,0,0.97,0,26,333361.0
CUST0051,18,Male,Self-employed,Savings,78,1,2622,13,5,6,0,0.68,0,11,2622.0
CUST2209,22,Female,Employed,Current,21,1,76605,20,8,12,0,0.91,0,20,76605.0
CUST0193,39,Female,Employed,Savings,145,2,36466,19,13,8,2,0.69,0,21,18233.0
CUST0925,36,Female,Self-employed,Current,15,2,11416,14,8,9,2,0.82,1,17,5708.0
CUST0812,44,Male,Employed,Current,25,2,75050,20,7,17,0,0.71,0,24,37525.0
CUST1977,32,Female,Employed,Current,52,1,15806,12,14,10,0,0.78,1,24,15806.0
CUST2367,30,Female,Employed,Fixed Deposit,28,1,967963,17,7,9,0,0.8,0,16,967963.0
CUST2622,22,Female,Self-employed,Savings,31,4,339042,16,8,7,0,0.54,1,15,84760.5
CUST2160,54,Male,Employed,Current,83,1,265164,19,4,6,0,0.72,0,10,265164.0
CUST2017,31,Male,Employed,Current,97,2,184195,14,10,12,0,0.91,0,22,92097.5
CUST1386,38,Female,Employed,Fixed Deposit,109,2,87619,20,4,9,0,0.98,0,13,43809.5
CUST0860,39,Female,Self-employed,Savings,116,2,294104,6,7,7,0,0.68,0,14,147052.0
CUST2678,48,Male,Self-employed,Savings,29,2,496902,17,6,11,0,0.57,0,17,248451.0
CUST1051,31,Male,Self-employed,Savings,50,2,4727,15,12,7,1,0.89,1,19,2363.5
CUST2879,33,Male,Self-employed,Savings,169,2,83579,10,12,11,0,0.66,1,23,41789.5
CUST0489,32,Male,Employed,Current,67,2,8023,16,7,11,0,0.66,1,18,4011.5
CUST1683,44,Female,Employed,Current,111,2,9272,9,12,10,0,0.87,1,22,4636.0
CUST0168,26,Male,Employed,Fixed Deposit,85,1,372482,18,9,3,1,0.51,0,12,372482.0
CUST2476,31,Female,Employed,Savings,64,1,202840,16,12,14,0,0.78,0,26,202840.0
CUST1722,40,Male,Employed,Current,174,1,74911,15,15,4,2,0.93,1,19,74911.0
CUST2844,36,Female,Employed,Fixed Deposit,79,1,240983,14,8,9,0,0.89,0,17,240983.0
CUST0693,45,Female,Self-employed,Savings,127,2,3356,16,8,9,0,0.83,1,17,1678.0
CUST0597,36,Female,Employed,Savings,155,1,255523,11,4,8,0,0.7,1,12,255523.0
CUST1241,26,Male,Employed,Current,104,1,90432,14,11,7,0,0.96,0,18,90432.0
CUST2446,46,Female,Self-employed,Savings,170,3,49197,18,11,11,0,0.99,0,22,16399.0
CUST2377,44,Male,Self-employed,Savings,120,3,9819,16,5,6,0,0.64,0,11,3273.0
CUST2496,23,Female,Employed,Savings,105,1,133028,11,9,12,0,0.77,0,21,133028.0
CUST0597,38,Female,Employed,Savings,100,2,279791,16,5,7,1,0.98,0,12,139895.5
CUST0062,31,Female,Unemployed,Current,93,2,470604,17,12,18,1,0.77,1,30,235302.0
CUST0760,61,Female,Self-employed,Current,41,1,14388,13,11,9,0,0.74,0,20,14388.0
CUST2272,23,Male,Self-employed,Savings,83,1,69724,15,8,13,0,0.7,0,21,69724.0
CUST1144,18,Female,Unemployed,Savings,171,3,369668,20,13,7,0,0.84,0,20,123222.67
CUST1575,37,Female,Employed,Savings,80,2,44947,15,8,17,1,0.58,1,25,22473.5
CUST2466,38,Male,Employed,Savings,111,2,183144,16,8,9,0,0.52,1,17,91572.0
CUST0886,23,Female,Self-employed,Savings,84,1,124927,16,6,11,1,0.51,0,17,124927.0
CUST1480,29,Male,Employed,Current,66,1,258568,13,4,12,0,0.99,0,16,258568.0
CUST2204,36,Male,Unemployed,Current,24,3,96790,10,8,12,0,0.58,0,20,32263.33
CUST1035,27,Male,Unemployed,Fixed Deposit,74,2,179794,18,9,9,0,0.7,1,18,89897.0
CUST1789,36,Male,Employed,Savings,159,2,611679,21,8,5,0,0.71,0,13,305839.5
CUST2486,26,Female,Unemployed,Savings,113,3,21091,21,6,15,1,0.51,1,21,7030.33
CUST2204,35,Male,Employed,Savings,154,4,17174,23,1,6,0,0.72,0,7,4293.5
CUST2270,24,Female,Unemployed,Savings,53,1,54822,15,10,8,0,0.98,0,18,54822.0
CUST0321,49,Female,Employed,Fixed Deposit,138,2,168881,13,7,8,0,0.89,0,15,84440.5
CUST1794,59,Female,Employed,Current,38,1,146207,12,7,5,0,0.8,0,12,146207.0
CUST1616,51,Female,Self-employed,Current,156,3,344101,17,9,14,1,0.8,0,23,114700.33
CUST1491,50,Male,Employed,Savings,30,2,182289,16,2,8,0,0.7,1,10,91144.5
CUST1673,26,Female,Employed,Fixed Deposit,62,1,94700,12,9,11,0,0.69,0,20,94700.0
CUST2173,33,Male,Employed,Savings,64,1,31467,16,8,8,1,0.65,0,16,31467.0
CUST2783,18,Female,Employed,Savings,157,2,28155,23,8,7,0,0.61,0,15,14077.5
CUST1752,42,Male,Self-employed,Savings,18,1,118571,14,10,5,0,0.59,0,15,118571.0
CUST0568,24,Male,Self-employed,Savings,162,1,110403,13,9,11,0,0.58,0,20,110403.0
CUST0379,35,Female,Self-employed,Current,85,2,420161,14,5,10,1,0.9,0,15,210080.5
CUST0903,36,Male,Employed,Savings,40,2,3838,16,6,8,0,0.72,1,14,1919.0
CUST1265,46,Male,Employed,Savings,36,2,452849,5,10,13,0,0.53,1,23,226424.5
CUST2109,55,Female,Employed,Savings,51,4,17238,11,10,10,0,0.51,0,20,4309.5
CUST2058,43,Male,Self-employed,Current,95,2,554062,21,14,11,0,0.64,0,25,277031.0
CUST1628,37,Male,Self-employed,Fixed Deposit,71,1,670218,18,8,8,0,0.72,0,16,670218.0
CUST2118,30,Female,Unemployed,Current,131,2,16527,18,6,8,0,0.6,0,14,8263.5
CUST2151,58,Male,Employed,Savings,79,3,169223,15,8,12,1,0.57,0,20,56407.67
CUST2595,28,Male,Unemployed,Savings,49,2,170567,23,9,8,0,0.69,0,17,85283.5
CUST2607,35,Female,Employed,Current,111,4,74962,14,6,9,0,0.73,0,15,18740.5
CUST1654,31,Female,Employed,Savings,172,2,278378,16,8,10,0,0.99,0,18,139189.0
CUST0455,21,Female,Employed,Savings,162,1,199324,11,5,9,0,0.93,0,14,199324.0
CUST1909,61,Female,Employed,Current,96,3,19124,18,6,7,0,0.76,0,13,6374.67
CUST0672,22,Female,Employed,Current,130,3,54098,19,9,8,1,0.72,1,17,18032.67
CUST1307,45,Female,Employed,Fixed Deposit,79,1,156246,20,14,3,0,0.62,0,17,156246.0
CUST1748,37,Male,Unemployed,Current,115,1,17510,11,6,12,0,0.97,1,18,17510.0
CUST0235,30,Male,Employed,Current,169,3,7408,15,9,10,0,0.97,0,19,2469.33
CUST0775,34,Male,Self-employed,Savings,122,2,195508,12,8,14,0,0.55,0,22,97754.0
CUST2700,31,Male,Self-employed,Current,88,1,66545,11,10,13,1,0.75,0,23,66545.0
CUST1673,42,Female,Employed,Current,130,1,70207,19,11,9,2,0.51,0,20,70207.0
CUST1415,36,Female,Employed,Savings,65,1,177966,16,16,12,0,0.88,1,28,177966.0
CUST2259,22,Female,Employed,Savings,55,1,38799,10,9,7,1,0.74,0,16,38799.0
CUST1825,31,Female,Self-employed,Current,139,3,60124,15,5,11,1,0.91,0,16,20041.33
CUST1512,33,Female,Employed,Fixed Deposit,136,3,121546,16,6,5,0,0.7,0,11,40515.33
CUST1404,40,Female,Unemployed,Current,19,3,109603,19,15,9,0,0.89,0,24,36534.33
CUST0145,41,Male,Employed,Savings,121,1,289331,18,5,12,1,0.8,0,17,289331.0
CUST1811,49,Male,Employed,Savings,51,3,183830,13,7,9,0,0.82,1,16,61276.67
CUST1628,34,Male,Employed,Savings,170,2,246757,12,4,6,1,0.79,0,10,123378.5
CUST2331,27,Male,Self-employed,Savings,148,1,303162,19,10,10,0,0.59,0,20,303162.0
CUST0739,40,Male,Employed,Savings,18,1,27329,14,10,12,0,0.85,0,22,27329.0
CUST0277,29,Female,Employed,Savings,134,1,277531,15,11,7,0,0.68,0,18,277531.0
CUST1733,56,Male,Employed,Savings,88,1,24649,15,6,5,0,0.83,0,11,24649.0
CUST0244,18,Male,Self-employed,Savings,104,1,243266,17,5,14,0,0.86,0,19,243266.0
CUST2561,31,Female,Employed,Current,58,3,91032,19,7,4,1,0.82,0,11,30344.0
CUST2061,25,Female,Employed,Savings,123,1,47494,14,7,11,1,0.74,0,18,47494.0
CUST0635,40,Female,Employed,Current,124,3,253599,12,10,8,1,0.76,0,18,84533.0
CUST0395,18,Male,Employed,Savings,84,1,82267,16,8,11,0,0.82,0,19,82267.0
CUST2612,34,Female,Employed,Savings,51,4,202013,18,7,7,0,0.77,1,14,50503.25
CUST0323,33,Male,Employed,Savings,173,4,559971,21,5,8,0,0.99,0,13,139992.75
CUST2667,23,Male,Employed,Current,101,1,501684,16,5,15,2,0.6,0,20,501684.0
CUST2342,29,Female,Self-employed,Current,47,2,441580,12,7,9,0,0.92,1,16,220790.0
CUST2759,45,Male,Employed,Savings,75,2,99972,16,8,9,0,0.72,0,17,49986.0
CUST0823,31,Male,Unemployed,Savings,108,3,75945,14,9,8,0,0.84,0,17,25315.0
CUST0312,34,Male,Employed,Savings,27,1,409977,16,7,6,0,0.54,0,13,409977.0
CUST2226,36,Female,Self-employed,Savings,171,2,16136,15,7,10,0,0.72,0,17,8068.0
CUST0714,23,Female,Employed,Savings,19,3,217787,18,7,13,0,0.99,0,20,72595.67
CUST0964,40,Male,Employed,Current,98,1,568391,11,11,6,1,0.8,1,17,568391.0
CUST2081,55,Female,Employed,Current,94,2,16716,7,6,18,0,0.81,0,24,8358.0
CUST2570,32,Female,Employed,Current,136,3,23913,12,8,8,0,0.91,1,16,7971.0
CUST2509,50,Female,Employed,Savings,157,2,169866,14,5,5,0,0.54,0,10,84933.0
CUST2320,43,Male,Self-employed,Current,123,4,6570,18,9,5,0,0.91,0,14,1642.5
CUST0924,35,Female,Employed,Savings,104,2,233886,19,9,12,0,0.95,0,21,116943.0
CUST0030,50,Male,Employed,Savings,17,3,126696,15,12,6,0,0.67,1,18,42232.0
CUST2183,26,Female,Employed,Savings,124,1,174682,14,5,7,0,0.59,0,12,174682.0
CUST0754,48,Male,Unemployed,Fixed Deposit,172,1,476414,21,12,10,0,0.64,0,22,476414.0
CUST1141,35,Male,Employed,Savings,52,3,51581,16,11,19,2,0.83,0,30,17193.67
CUST0541,21,Female,Employed,Savings,64,1,79809,21,7,4,0,0.89,0,11,79809.0
CUST1515,34,Female,Self-employed,Savings,20,1,43019,15,9,11,0,0.88,0,20,43019.0
CUST2910,61,Male,Self-employed,Savings,144,4,393962,19,7,6,0,0.95,0,13,98490.5
CUST0298,59,Male,Employed,Savings,15,3,94072,9,4,11,0,0.94,1,15,31357.33
CUST0324,45,Male,Self-employed,Savings,162,1,23308,17,12,9,0,0.64,1,21,23308.0
CUST2044,33,Male,Unemployed,Savings,36,1,25737,14,7,7,0,0.65,0,14,25737.0
CUST1127,26,Female,Employed,Savings,53,2,66468,13,9,10,0,0.87,0,19,33234.0
CUST1214,31,Female,Employed,Savings,15,1,85127,18,9,10,0,0.84,1,19,85127.0
CUST1045,42,Male,Employed,Savings,27,1,26584,19,9,8,0,0.81,1,17,26584.0
CUST1172,37,Female,Self-employed,Savings,140,3,171667,9,5,13,0,0.88,0,18,57222.33
CUST1083,18,Female,Self-employed,Current,17,1,18459,15,6,9,0,0.99,0,15,18459.0
CUST2072,54,Female,Employed,Savings,33,2,56412,14,6,5,1,0.54,0,11,28206.0
CUST0645,31,Female,Self-employed,Savings,150,2,75678,18,8,13,0,0.89,1,21,37839.0
CUST2567,47,Male,Self-employed,Fixed Deposit,36,1,201673,8,6,4,0,0.87,1,10,201673.0
CUST1339,38,Male,Unemployed,Current,42,2,43055,16,5,9,0,0.59,0,14,21527.5
CUST2352,29,Female,Self-employed,Savings,137,1,147810,17,9,10,0,0.7,1,19,147810.0
CUST0944,32,Male,Self-employed,Fixed Deposit,113,1,178683,12,4,7,0,1.0,0,11,178683.0
CUST1704,53,Male,Employed,Current,87,3,32307,14,7,12,1,0.95,0,19,10769.0
CUST2515,36,Female,Employed,Current,163,4,102270,11,8,10,0,0.71,0,18,25567.5
CUST2421,46,Male,Employed,Savings,118,1,56193,9,12,4,0,0.79,0,16,56193.0
CUST2531,43,Male,Self-employed,Current,145,3,376964,18,7,12,0,0.82,0,19,125654.67
CUST0260,24,Male,Employed,Savings,42,1,64026,18,7,11,0,0.63,1,18,64026.0
CUST0751,29,Male,Employed,Savings,38,1,73724,12,2,14,1,0.57,1,16,73724.0
CUST0134,33,Male,Employed,Savings,39,1,438471,18,6,14,0,0.94,0,20,438471.0
CUST1836,24,Female,Employed,Fixed Deposit,63,2,76589,14,8,9,0,0.69,0,17,38294.5
CUST2550,27,Female,Self-employed,Savings,19,2,113604,19,6,6,0,0.81,0,12,56802.0
CUST1210,52,Female,Self-employed,Savings,98,2,84901,8,8,13,1,0.89,0,21,42450.5
CUST1778,39,Female,Self-employed,Current,56,2,203505,9,1,15,0,0.75,0,16,101752.5
CUST0906,38,Male,Employed,Savings,35,2,114844,11,8,11,0,0.8,0,19,57422.0
CUST2795,50,Female,Employed,Current,99,2,140333,17,6,13,0,0.99,0,19,70166.5
CUST1188,47,Female,Employed,Savings,128,1,180041,11,15,16,0,0.53,0,31,180041.0
CUST2932,32,Female,Employed,Savings,90,2,23621,10,5,8,0,0.55,1,13,11810.5
CUST2826,32,Male,Self-employed,Fixed Deposit,105,2,700617,9,8,14,0,0.5,0,22,350308.5
CUST1271,18,Male,Employed,Savings,71,1,189930,13,10,7,0,0.55,1,17,189930.0
CUST1193,19,Male,Self-employed,Current,54,2,19647,17,10,12,0,0.99,1,22,9823.5
CUST2064,46,Male,Self-employed,Savings,155,1,235118,19,9,11,0,0.71,0,20,235118.0
CUST0691,38,Male,Self-employed,Savings,100,3,27772,5,5,17,0,0.6,1,22,9257.33
CUST0807,37,Male,Employed,Current,84,1,115493,13,7,14,0,0.54,0,21,115493.0
CUST2672,27,Male,Employed,Savings,144,3,50119,16,4,12,1,0.66,1,16,16706.33
CUST0733,34,Male,Unemployed,Current,89,2,131747,22,4,18,0,0.65,0,22,65873.5
CUST0251,33,Female,Employed,Savings,105,1,67018,12,5,6,0,1.0,0,11,67018.0
CUST0937,43,Male,Employed,Savings,51,3,275217,21,9,11,0,0.84,1,20,91739.0
CUST2946,46,Male,Employed,Savings,119,4,7166,9,13,17,0,0.87,0,30,1791.5
CUST0606,49,Female,Unemployed,Savings,93,2,113505,18,8,12,0,0.63,0,20,56752.5
CUST0986,32,Male,Self-employed,Savings,77,2,74240,12,8,4,0,0.5,0,12,37120.0
CUST1731,39,Female,Employed,Savings,35,2,14673,11,6,5,1,0.73,1,11,7336.5
CUST0249,40,Female,Employed,Current,16,2,215390,9,8,24,1,0.65,1,32,107695.0
CUST0479,32,Male,Unemployed,Current,124,3,83240,18,8,11,1,0.52,0,19,27746.67
CUST2745,44,Female,Unemployed,Fixed Deposit,168,2,16130,10,9,9,0,0.72,0,18,8065.0
CUST0554,38,Male,Self-employed,Savings,16,2,77911,18,10,9,1,0.9,0,19,38955.5
CUST0190,45,Male,Employed,Savings,62,2,12334,11,7,12,0,0.67,0,19,6167.0
CUST0902,41,Female,Employed,Current,55,1,163959,19,8,12,0,0.7,0,20,163959.0
CUST1171,42,Male,Employed,Savings,80,1,623,16,6,11,0,0.96,0,17,623.0
CUST0967,18,Female,Employed,Savings,167,3,26246,23,9,8,0,0.5,0,17,8748.67
CUST0015,40,Male,Self-employed,Current,56,4,72691,12,8,9,0,0.75,0,17,18172.75
CUST1833,32,Female,Employed,Current,120,1,19840,22,7,12,1,0.79,0,19,19840.0
CUST2721,27,Female,Self-employed,Savings,20,1,187119,14,5,11,0,0.53,0,16,187119.0
CUST2291,51,Female,Employed,Current,48,2,40930,15,5,9,0,0.64,0,14,20465.0
CUST0090,22,Female,Employed,Savings,36,3,379470,18,10,6,0,0.83,1,16,126490.0
CUST2571,48,Female,Employed,Savings,70,2,39636,11,4,11,0,0.51,0,15,19818.0
CUST2870,36,Female,Employed,Savings,19,3,92244,14,11,8,1,0.86,1,19,30748.0
CUST0961,18,Female,Employed,Current,138,2,1505,15,14,7,0,0.87,1,21,752.5
CUST1224,38,Male,Self-employed,Savings,35,2,192004,16,7,11,0,0.72,0,18,96002.0
CUST2898,18,Male,Employed,Fixed Deposit,107,1,53043,13,6,12,0,0.59,1,18,53043.0
CUST0931,41,Female,Employed,Savings,20,4,128299,18,12,12,0,0.87,1,24,32074.75
CUST1076,47,Female,Self-employed,Savings,76,1,500194,13,5,6,0,0.71,0,11,500194.0
CUST2600,34,Female,Self-employed,Current,148,1,2841,18,8,12,0,0.86,0,20,2841.0
CUST2966,39,Female,Self-employed,Savings,57,4,151552,16,6,10,0,0.63,1,16,37888.0
CUST1849,52,Male,Self-employed,Savings,145,1,12736,14,5,10,0,0.63,0,15,12736.0
CUST2600,27,Male,Self-employed,Savings,40,4,252524,16,8,8,0,0.98,0,16,63131.0
CUST1211,38,Female,Self-employed,Current,82,3,102160,15,8,4,0,0.93,0,12,34053.33
CUST0829,49,Male,Employed,Savings,22,1,70960,17,8,12,1,0.78,0,20,70960.0
CUST0406,41,Female,Employed,Current,101,3,385337,27,10,12,1,0.52,0,22,128445.67
CUST2983,37,Female,Unemployed,Fixed Deposit,56,1,188184,20,9,9,0,0.98,1,18,188184.0
CUST0672,26,Female,Employed,Current,97,3,96552,16,7,10,0,0.68,0,17,32184.0
CUST2165,23,Male,Self-employed,Savings,119,2,99780,19,6,7,0,0.73,0,13,49890.0
CUST2232,28,Male,Unemployed,Fixed Deposit,44,4,2181,9,10,4,0,0.79,0,14,545.25
CUST0111,44,Male,Employed,Savings,122,1,143276,15,8,13,0,0.84,0,21,143276.0
CUST1092,40,Male,Employed,Savings,172,3,156275,22,8,10,1,0.86,0,18,52091.67
CUST0670,47,Male,Unemployed,Savings,54,4,40509,20,4,15,0,0.52,1,19,10127.25
CUST1182,28,Female,Self-employed,Savings,114,1,210609,15,5,13,0,0.94,0,18,210609.0
CUST0018,25,Male,Unemployed,Savings,66,1,25849,17,6,10,0,0.79,1,16,25849.0
CUST2112,42,Male,Employed,Savings,86,2,41579,12,8,9,0,0.92,0,17,20789.5
CUST2336,41,Female,Employed,Current,27,2,130404,13,8,9,1,0.75,1,17,65202.0
CUST1179,25,Male,Employed,Savings,41,3,20010,14,8,6,0,0.91,1,14,6670.0
CUST1751,40,Male,Employed,Current,80,2,155556,12,9,16,0,0.69,0,25,77778.0
CUST1630,19,Male,Employed,Savings,30,2,12814,17,10,8,0,0.86,1,18,6407.0
CUST2836,32,Female,Employed,Savings,174,4,500,13,8,9,0,0.5,0,17,125.0
CUST1616,22,Male,Employed,Fixed Deposit,105,2,144626,19,7,11,0,0.95,0,18,72313.0
