Age,Gender,Employment_Status,Account_Type,Tenure_Months,Number_of_Products,Avg_Balance,Monthly_Transactions,Online_Banking_Usage,Mobile_Banking_Usage,Number_of_Complaints,Complaint_Resolution_Rate,Total_Digital_Usage,Balance_per_Product
25,Female,Employed,Savings,22,2,189134,16,12,10,1,0.77,22,94567.0
44,Male,Employed,Current,133,3,185422,16,11,8,0,0.97,19,61807.33
29,Male,Employed,Current,21,2,356775,16,9,10,0,0.66,19,178387.5
33,Female,Employed,Savings,92,2,167800,12,10,16,0,0.68,26,83900.0
40,Male,Self-employed,Fixed Deposit,94,1,287315,12,6,9,0,0.71,15,287315.0
43,Male,Self-employed,Savings,141,2,172621,11,12,9,0,0.87,21,86310.5
24,Female,Unemployed,Current,41,4,10850,15,9,10,0,0.51,19,2712.5
46,Male,Employed,Savings,19,1,34578,16,6,13,0,0.8,19,34578.0
23,Male,Self-employed,Savings,83,1,69724,15,8,13,0,0.7,21,69724.0
56,Female,Employed,Current,54,1,423536,11,4,10,0,0.52,14,423536.0
44,Female,Employed,Savings,68,3,23292,16,11,6,0,0.86,17,7764.0
50,Female,Employed,Current,102,1,92183,11,10,15,0,0.82,25,92183.0
43,Female,Employed,Savings,37,2,109423,13,1,9,2,0.61,10,54711.5
18,Male,Unemployed,Current,163,2,275676,20,10,6,0,0.61,16,137838.0
34,Female,Employed,Fixed Deposit,121,3,3826,12,8,12,0,0.6,20,1275.33
23,Female,Employed,Savings,105,1,133028,11,9,12,0,0.77,21,133028.0
25,Male,Employed,Savings,57,3,3704,10,7,7,1,0.98,14,1234.67
19,Male,Employed,Savings,103,2,166585,17,9,6,0,0.84,15,83292.5
51,Male,Employed,Fixed Deposit,40,1,121668,12,6,7,0,0.84,13,121668.0
45,Female,Self-employed,Savings,162,3,338500,18,6,7,0,0.61,13,112833.33
39,Female,Employed,Savings,92,2,393690,15,7,14,0,0.75,21,196845.0
33,Female,Employed,Savings,54,3,243480,12,7,14,0,0.57,21,81160.0
27,Female,Self-employed,Savings,82,1,392171,16,12,10,0,0.8,22,392171.0
34,Female,Employed,Savings,46,4,58723,22,6,13,0,0.54,19,14680.75
35,Male,Employed,Current,52,2,8346,11,7,5,1,0.83,12,4173.0
25,Female,Self-employed,Savings,153,2,202263,16,14,5,1,0.84,19,101131.5
26,Female,Employed,Current,28,3,140710,18,7,7,0,0.65,14,46903.33
27,Male,Employed,Savings,136,2,94743,13,6,8,1,0.67,14,47371.5
56,Male,Employed,Savings,178,1,210647,12,4,13,0,0.85,17,210647.0
35,Female,Employed,Savings,55,3,132128,13,4,6,0,0.92,10,44042.67
39,Male,Employed,Savings,13,4,95965,14,10,15,0,0.74,25,23991.25
35,Female,Self-employed,Savings,142,1,39386,18,10,4,0,0.92,14,39386.0
35,Female,Unemployed,Fixed Deposit,167,1,143030,15,5,5,0,0.55,10,143030.0
30,Male,Unemployed,Current,44,2,23281,14,8,7,1,0.92,15,11640.5
23,Female,Employed,Current,162,3,48176,19,9,11,0,0.5,20,16058.67
38,Male,Self-employed,Savings,116,2,21321,16,8,9,0,0.6,17,10660.5
38,Male,Self-employed,Current,161,3,858962,12,7,8,1,0.75,15,286320.67
31,Male,Employed,Savings,34,2,309919,18,7,13,1,0.8,20,154959.5
46,Female,Employed,Current,171,3,114115,13,7,5,0,0.97,12,38038.33
27,Female,Self-employed,Savings,138,1,33445,14,11,16,0,0.93,27,33445.0
36,Male,Employed,Fixed Deposit,138,1,14347,11,9,13,0,0.69,22,14347.0
27,Male,Self-employed,Fixed Deposit,173,1,94851,13,5,8,0,0.72,13,94851.0
42,Male,Self-employed,Savings,151,2,292151,24,6,10,0,0.59,16,146075.5
47,Male,Employed,Savings,18,1,62192,13,9,11,0,0.7,20,62192.0
27,Female,Self-employed,Current,88,4,19306,21,9,10,0,0.8,19,4826.5
35,Male,Self-employed,Savings,133,1,212458,19,6,11,0,0.61,17,212458.0
29,Female,Employed,Current,132,1,21406,21,10,4,0,0.88,14,21406.0
41,Female,Self-employed,Current,24,4,334401,14,7,10,0,0.75,17,83600.25
33,Female,Unemployed,Savings,147,1,178180,22,7,11,0,0.73,18,178180.0
39,Male,Unemployed,Current,174,3,1706,11,6,10,0,0.57,16,568.67
49,Male,Employed,Savings,175,4,78618,14,7,15,1,0.66,22,19654.5
24,Male,Employed,Savings,70,2,222456,12,14,10,0,0.92,24,111228.0
34,Male,Employed,Fixed Deposit,16,3,325387,16,4,12,0,0.56,16,108462.33
28,Female,Employed,Savings,80,2,145103,19,6,15,0,0.82,21,72551.5
18,Female,Employed,Savings,147,1,20607,14,11,5,0,0.83,16,20607.0
41,Male,Employed,Current,87,3,14986,13,6,9,0,0.69,15,4995.33
37,Male,Self-employed,Current,63,2,92772,14,5,9,1,0.86,14,46386.0
39,Female,Self-employed,Current,17,3,152501,16,6,10,0,0.8,16,50833.67
41,Female,Employed,Current,107,1,19743,15,9,15,0,0.88,24,19743.0
24,Female,Self-employed,Savings,35,1,189133,22,6,13,0,0.52,19,189133.0
35,Female,Self-employed,Savings,122,4,180126,19,8,15,0,0.69,23,45031.5
31,Male,Employed,Savings,102,1,554987,11,8,11,0,0.77,19,554987.0
29,Female,Self-employed,Current,151,3,48002,17,5,8,0,0.59,13,16000.67
39,Male,Employed,Savings,22,1,302894,7,8,7,0,0.92,15,302894.0
36,Female,Employed,Current,52,3,11038,17,6,16,0,0.98,22,3679.33
39,Male,Employed,Savings,28,2,17698,9,11,12,0,0.67,23,8849.0
38,Female,Unemployed,Savings,94,1,320901,17,8,6,0,0.54,14,320901.0
45,Male,Employed,Current,77,4,74657,13,11,12,0,0.54,23,18664.25
33,Male,Employed,Savings,176,1,515571,13,2,15,0,0.79,17,515571.0
42,Female,Employed,Savings,168,1,40179,17,7,11,0,0.68,18,40179.0
21,Female,Employed,Savings,160,4,175287,18,8,6,0,0.94,14,43821.75
40,Female,Unemployed,Current,19,3,109603,19,15,9,0,0.89,24,36534.33
27,Female,Employed,Current,171,3,29445,17,7,7,0,0.96,14,9815.0
45,Male,Employed,Savings,91,2,86642,18,13,9,0,0.54,22,43321.0
37,Female,Self-employed,Savings,69,1,441954,14,10,12,1,0.55,22,441954.0
32,Male,Employed,Current,67,2,793,9,11,7,2,0.87,18,396.5
23,Female,Self-employed,Fixed Deposit,109,1,214569,13,11,6,0,0.68,17,214569.0
34,Female,Employed,Savings,51,3,258750,14,12,6,0,0.71,18,86250.0
32,Female,Self-employed,Savings,86,1,710081,16,12,7,1,0.67,19,710081.0
37,Female,Employed,Savings,34,4,70798,16,11,8,0,0.93,19,17699.5
52,Female,Unemployed,Savings,127,2,36069,18,16,9,0,0.74,25,18034.5
41,Female,Employed,Savings,67,2,193740,14,2,14,0,0.96,16,96870.0
43,Male,Employed,Savings,43,3,154724,19,13,6,0,0.68,19,51574.67
35,Male,Self-employed,Savings,23,2,48852,14,5,8,0,0.92,13,24426.0
47,Male,Employed,Savings,134,1,23203,14,9,11,0,0.89,20,23203.0
37,Female,Unemployed,Savings,32,1,155221,10,6,6,0,0.78,12,155221.0
30,Female,Employed,Savings,93,2,173009,12,14,11,0,0.79,25,86504.5
38,Male,Employed,Savings,92,2,49299,16,5,12,0,0.6,17,24649.5
37,Male,Employed,Savings,164,2,346631,20,7,12,0,0.77,19,173315.5
25,Female,Employed,Current,138,1,29824,13,7,11,0,0.8,18,29824.0
38,Male,Self-employed,Current,179,3,40386,20,5,11,0,0.69,16,13462.0
28,Female,Employed,Savings,21,3,37275,22,10,7,0,0.67,17,12425.0
40,Male,Self-employed,Savings,150,2,76798,11,6,6,0,0.72,12,38399.0
34,Female,Self-employed,Current,114,4,14539,15,6,8,0,0.98,14,3634.75
32,Female,Employed,Current,30,1,555207,8,12,15,0,0.97,27,555207.0
18,Male,Employed,Savings,26,4,68099,13,7,10,0,0.68,17,17024.75
30,Male,Employed,Savings,80,2,37740,23,10,5,0,0.84,15,18870.0
29,Male,Employed,Savings,120,4,55741,17,16,12,0,0.97,28,13935.25
39,Male,Unemployed,Savings,97,4,21921,19,10,7,0,0.96,17,5480.25
25,Female,Employed,Savings,16,4,100245,20,5,10,1,0.91,15,25061.25
26,Male,Self-employed,Current,146,3,43408,24,9,8,0,0.92,17,14469.33
52,Female,Employed,Savings,75,4,481900,11,7,8,0,0.82,15,120475.0
24,Female,Employed,Fixed Deposit,111,3,53557,12,7,8,0,0.91,15,17852.33
41,Female,Self-employed,Savings,142,2,215767,14,3,16,1,0.99,19,107883.5
37,Male,Employed,Current,92,2,309429,15,4,12,1,0.97,16,154714.5
35,Female,Employed,Savings,29,2,363774,16,10,15,1,0.91,25,181887.0
44,Male,Unemployed,Savings,137,3,12445,22,10,10,0,0.74,20,4148.33
31,Male,Employed,Current,137,3,111393,8,3,8,0,0.93,11,37131.0
44,Male,Self-employed,Fixed Deposit,153,1,323067,8,11,16,0,0.77,27,323067.0
41,Male,Self-employed,Current,168,1,2645,18,13,7,0,0.91,20,2645.0
37,Male,Self-employed,Savings,120,2,21004,10,7,6,0,0.57,13,10502.0
43,Female,Unemployed,Savings,129,2,498546,13,3,12,0,0.96,15,249273.0
55,Female,Employed,Savings,124,1,154753,18,7,6,0,0.61,13,154753.0
48,Male,Self-employed,Savings,124,1,38508,13,7,7,0,0.84,14,38508.0
40,Male,Employed,Savings,73,1,513516,18,6,6,0,0.51,12,513516.0
26,Male,Self-employed,Savings,110,2,85977,21,12,11,1,0.88,23,42988.5
33,Female,Employed,Current,23,1,21150,17,5,13,0,0.55,18,21150.0
31,Male,Self-employed,Savings,171,1,33878,20,8,6,0,0.51,14,33878.0
39,Male,Self-employed,Current,33,1,134485,20,10,8,1,0.68,18,134485.0
42,Female,Employed,Savings,155,2,61976,11,11,12,2,0.72,23,30988.0
39,Female,Employed,Savings,85,2,143811,12,10,12,0,0.63,22,71905.5
48,Male,Employed,Savings,127,1,105152,14,14,14,0,0.76,28,105152.0
57,Female,Self-employed,Savings,85,2,98691,18,11,14,0,0.72,25,49345.5
36,Male,Employed,Savings,86,2,126205,18,12,9,0,0.89,21,63102.5
54,Male,Employed,Savings,15,3,68011,10,10,9,0,0.92,19,22670.33
28,Male,Employed,Current,64,1,260171,14,4,12,0,0.83,16,260171.0
22,Female,Employed,Current,180,1,188132,9,7,15,0,0.95,22,188132.0
25,Male,Employed,Savings,40,2,145342,14,7,8,0,0.52,15,72671.0
20,Female,Employed,Current,25,1,517956,12,5,7,0,0.73,12,517956.0
18,Male,Employed,Current,68,2,28214,9,7,11,0,0.72,18,14107.0
33,Male,Self-employed,Current,180,1,24569,22,10,8,1,1.0,18,24569.0
34,Female,Employed,Savings,136,2,98593,16,9,14,0,0.54,23,49296.5
26,Male,Self-employed,Current,98,2,90081,7,10,8,1,0.82,18,45040.5
46,Female,Employed,Savings,171,2,64123,18,13,14,0,0.68,27,32061.5
32,Female,Self-employed,Current,136,2,63889,13,16,16,1,0.52,32,31944.5
28,Female,Self-employed,Current,120,3,160368,8,8,8,0,0.84,16,53456.0
62,Male,Employed,Fixed Deposit,59,2,57492,16,6,8,0,0.9,14,28746.0
35,Female,Self-employed,Savings,132,2,317058,9,6,8,1,0.71,14,158529.0
18,Female,Self-employed,Current,17,1,18459,15,6,9,0,0.99,15,18459.0
18,Female,Employed,Savings,163,1,126884,10,11,15,0,0.86,26,126884.0
32,Male,Employed,Savings,153,1,147177,16,10,9,0,0.58,19,147177.0
29,Female,Employed,Savings,79,2,76640,20,5,13,0,0.64,18,38320.0
45,Male,Unemployed,Savings,140,2,604080,14,6,10,0,0.62,16,302040.0
45,Female,Employed,Current,39,2,11079,12,3,11,0,0.68,14,5539.5
34,Female,Employed,Current,29,2,263806,13,7,10,0,0.6,17,131903.0
45,Male,Unemployed,Fixed Deposit,126,1,417776,10,9,9,0,0.71,18,417776.0
26,Male,Employed,Current,84,3,46403,12,13,12,0,0.94,25,15467.67
45,Female,Employed,Savings,80,1,65055,17,13,10,0,0.72,23,65055.0
35,Female,Employed,Savings,120,3,52121,17,5,14,2,0.61,19,17373.67
28,Male,Self-employed,Savings,31,1,38673,11,9,13,0,0.78,22,38673.0
18,Male,Employed,Savings,56,1,209512,11,8,10,0,0.89,18,209512.0
30,Male,Employed,Current,173,1,13468,20,9,8,0,0.9,17,13468.0
42,Male,Employed,Savings,48,3,70869,16,5,9,0,0.78,14,23623.0
27,Male,Self-employed,Fixed Deposit,154,4,297079,16,5,10,2,0.62,15,74269.75
45,Female,Self-employed,Fixed Deposit,26,2,203783,21,13,11,1,0.83,24,101891.5
36,Female,Employed,Current,109,1,3943,19,2,9,0,0.66,11,3943.0
46,Male,Employed,Fixed Deposit,147,1,41751,11,8,11,0,0.92,19,41751.0
34,Male,Self-employed,Fixed Deposit,179,3,180170,10,3,7,0,0.51,10,60056.67
40,Female,Employed,Savings,94,2,8256,13,4,11,0,0.94,15,4128.0
32,Female,Self-employed,Savings,108,4,14508,13,7,8,0,0.89,15,3627.0
18,Male,Self-employed,Savings,152,1,365406,15,3,12,1,0.63,15,365406.0
34,Male,Employed,Savings,111,3,632171,17,10,7,0,0.69,17,210723.67
38,Male,Employed,Savings,29,1,386680,14,7,14,0,0.99,21,386680.0
31,Female,Self-employed,Savings,146,1,99855,22,12,13,0,0.56,25,99855.0
43,Female,Employed,Current,65,3,20833,12,4,13,0,0.64,17,6944.33
46,Female,Unemployed,Savings,80,1,40881,15,9,8,0,0.59,17,40881.0
36,Male,Unemployed,Current,16,2,533968,16,10,5,0,0.54,15,266984.0
26,Male,Self-employed,Fixed Deposit,102,2,28976,13,2,9,0,0.67,11,14488.0
30,Female,Self-employed,Current,95,1,384450,11,3,15,0,0.64,18,384450.0
30,Female,Unemployed,Current,145,2,51338,15,8,5,0,0.92,13,25669.0
39,Male,Employed,Current,140,2,39850,9,8,5,0,0.84,13,19925.0
40,Female,Employed,Savings,69,4,27493,26,12,13,0,0.92,25,6873.25
44,Male,Employed,Savings,110,3,94273,15,6,12,0,0.89,18,31424.33
38,Female,Employed,Fixed Deposit,98,1,15864,11,7,12,0,0.97,19,15864.0
50,Male,Employed,Current,169,2,55213,16,12,10,0,0.82,22,27606.5
45,Male,Employed,Current,99,1,119297,20,15,11,0,0.88,26,119297.0
31,Male,Employed,Savings,20,4,310075,15,5,17,0,0.87,22,77518.75
27,Female,Employed,Fixed Deposit,55,1,177343,12,9,10,0,0.98,19,177343.0
52,Female,Employed,Current,25,3,226104,16,12,16,0,0.9,28,75368.0
18,Female,Employed,Savings,95,3,60263,17,3,14,0,0.68,17,20087.67
26,Male,Employed,Savings,135,1,76280,18,11,11,0,0.54,22,76280.0
38,Female,Employed,Savings,176,1,358395,11,7,10,0,0.92,17,358395.0
39,Male,Self-employed,Savings,56,3,103154,19,5,11,0,0.68,16,34384.67
30,Male,Unemployed,Current,83,2,327648,16,11,7,1,0.92,18,163824.0
43,Male,Employed,Current,172,1,479466,15,14,10,0,0.67,24,479466.0
26,Male,Employed,Savings,82,2,186850,10,11,4,0,0.73,15,93425.0
45,Female,Employed,Savings,70,1,263587,12,7,9,1,0.94,16,263587.0
36,Female,Employed,Savings,52,1,99614,17,12,8,0,0.51,20,99614.0
33,Male,Unemployed,Savings,111,3,355207,12,8,7,0,0.75,15,118402.33
40,Male,Employed,Savings,71,2,82437,19,7,4,0,0.53,11,41218.5
33,Male,Self-employed,Savings,67,4,38712,11,6,14,0,0.79,20,9678.0
36,Male,Employed,Current,64,2,248202,23,10,6,0,0.58,16,124101.0
39,Male,Self-employed,Savings,171,4,381795,15,11,12,0,0.97,23,95448.75
23,Female,Employed,Savings,21,3,7745,8,8,12,0,0.86,20,2581.67
37,Male,Employed,Savings,52,3,21978,14,5,12,0,0.94,17,7326.0
43,Male,Self-employed,Current,35,1,21483,22,7,13,0,0.66,20,21483.0
28,Male,Self-employed,Savings,100,1,169234,16,7,11,0,0.77,18,169234.0
36,Male,Self-employed,Fixed Deposit,52,4,221043,18,0,14,1,0.52,14,55260.75
39,Male,Employed,Current,77,1,72715,19,10,16,1,0.62,26,72715.0
21,Male,Self-employed,Savings,68,1,11341,22,11,8,2,0.79,19,11341.0
37,Female,Unemployed,Savings,157,1,158300,14,11,8,0,0.88,19,158300.0
63,Male,Self-employed,Savings,70,4,285196,14,2,4,0,0.86,6,71299.0
62,Female,Unemployed,Savings,15,2,33699,10,7,11,0,0.88,18,16849.5
44,Female,Self-employed,Current,143,1,69211,22,8,12,0,0.78,20,69211.0
49,Female,Employed,Savings,27,4,51714,20,7,13,0,0.66,20,12928.5
47,Male,Employed,Savings,136,2,41105,18,8,11,0,0.55,19,20552.5
43,Female,Employed,Savings,84,1,51583,10,9,13,0,0.73,22,51583.0
27,Female,Employed,Current,106,1,26750,14,9,12,0,0.96,21,26750.0
38,Female,Employed,Current,105,3,75770,12,7,11,0,0.56,18,25256.67
30,Female,Unemployed,Current,49,1,46220,19,4,8,1,0.88,12,46220.0
39,Female,Employed,Current,104,2,217729,16,16,14,0,0.55,30,108864.5
18,Female,Employed,Current,144,3,402024,13,10,9,2,0.89,19,134008.0
24,Male,Employed,Fixed Deposit,114,1,61729,14,9,10,0,0.78,19,61729.0
31,Female,Self-employed,Savings,155,4,271404,10,11,7,0,0.55,18,67851.0
38,Male,Employed,Savings,23,2,505412,11,10,21,0,0.53,31,252706.0
41,Female,Employed,Savings,70,1,235051,12,13,8,0,0.79,21,235051.0
40,Female,Employed,Savings,33,3,250493,15,7,10,0,0.5,17,83497.67
37,Female,Self-employed,Current,116,4,43368,18,14,12,1,0.7,26,10842.0
33,Male,Employed,Savings,91,4,43524,14,10,11,0,0.66,21,10881.0
33,Female,Employed,Savings,124,3,56061,13,10,7,0,0.73,17,18687.0
31,Female,Employed,Savings,131,1,44026,14,11,12,0,1.0,23,44026.0
33,Female,Self-employed,Savings,34,3,63805,16,6,12,0,0.92,18,21268.33
18,Female,Self-employed,Savings,44,1,391723,16,7,7,0,0.87,14,391723.0
23,Female,Self-employed,Fixed Deposit,152,3,21183,12,7,14,0,0.61,21,7061.0
31,Male,Employed,Fixed Deposit,75,3,186329,17,6,11,0,0.62,17,62109.67
57,Male,Employed,Savings,86,3,208083,17,7,9,1,0.74,16,69361.0
32,Male,Self-employed,Fixed Deposit,113,1,178683,12,4,7,0,1.0,11,178683.0
36,Male,Employed,Current,84,3,160099,19,13,11,0,0.92,24,53366.33
36,Female,Self-employed,Current,72,2,207317,12,5,10,0,0.72,15,103658.5
25,Female,Employed,Savings,104,4,72009,18,8,11,0,0.67,19,18002.25
38,Male,Employed,Fixed Deposit,140,4,58032,13,10,8,0,0.96,18,14508.0
28,Male,Employed,Current,114,1,43125,18,9,11,0,0.96,20,43125.0
45,Male,Unemployed,Savings,63,2,24955,10,9,12,0,0.64,21,12477.5
41,Male,Employed,Current,121,3,25957,15,18,4,0,0.99,22,8652.33
41,Male,Self-employed,Savings,88,2,69584,5,2,11,0,0.97,13,34792.0
26,Female,Employed,Savings,57,4,127647,14,11,15,0,0.95,26,31911.75
24,Female,Self-employed,Savings,78,3,77519,16,3,18,0,0.63,21,25839.67
33,Male,Self-employed,Fixed Deposit,163,4,372225,13,9,12,0,0.94,21,93056.25
35,Female,Employed,Savings,173,3,66485,15,6,12,0,0.52,18,22161.67
32,Female,Self-employed,Savings,158,3,159597,15,4,11,1,0.72,15,53199.0
21,Male,Employed,Savings,61,2,141030,17,6,10,0,0.82,16,70515.0
25,Female,Self-employed,Savings,57,4,149870,22,11,7,0,0.64,18,37467.5
49,Female,Employed,Savings,47,1,117631,12,11,6,0,0.86,17,117631.0
40,Female,Unemployed,Savings,119,2,54306,10,13,17,0,0.97,30,27153.0
33,Female,Self-employed,Savings,162,2,88512,14,8,6,0,0.52,14,44256.0
42,Male,Self-employed,Savings,54,3,584286,10,6,10,0,0.54,16,194762.0
35,Male,Employed,Savings,90,1,250702,13,7,9,0,0.91,16,250702.0
26,Female,Self-employed,Current,64,3,195696,17,8,12,1,0.74,20,65232.0
29,Male,Employed,Current,122,1,7741,15,6,15,1,0.85,21,7741.0
52,Female,Self-employed,Savings,124,2,291322,15,6,8,0,0.95,14,145661.0
38,Male,Unemployed,Savings,37,3,164780,14,5,6,0,0.86,11,54926.67
50,Female,Employed,Current,13,4,74875,17,8,13,0,0.89,21,18718.75
26,Male,Employed,Savings,140,2,108021,16,7,8,0,0.98,15,54010.5
53,Female,Employed,Current,150,4,124570,14,10,12,0,0.87,22,31142.5
23,Female,Employed,Savings,14,2,160668,12,11,4,1,0.85,15,80334.0
18,Male,Self-employed,Current,115,2,54610,14,9,9,0,0.59,18,27305.0
34,Male,Self-employed,Savings,153,1,147502,16,10,11,0,0.82,21,147502.0
27,Male,Self-employed,Savings,39,1,180719,10,4,13,0,0.85,17,180719.0
29,Female,Employed,Savings,63,1,74910,15,12,9,1,0.7,21,74910.0
18,Male,Unemployed,Current,74,3,171108,12,5,12,0,0.56,17,57036.0
39,Female,Self-employed,Savings,125,2,293959,8,10,17,1,0.85,27,146979.5
33,Female,Employed,Current,59,3,63849,16,12,11,1,0.84,23,21283.0
18,Male,Self-employed,Current,102,1,211972,17,7,10,1,0.5,17,211972.0
32,Female,Employed,Current,102,1,262252,10,10,18,0,0.7,28,262252.0
30,Female,Employed,Current,167,2,111938,19,10,6,0,0.57,16,55969.0
45,Female,Self-employed,Current,113,4,239673,19,4,12,1,0.56,16,59918.25
38,Female,Self-employed,Savings,13,3,245903,10,6,10,1,0.78,16,81967.67
33,Male,Employed,Savings,124,2,61447,15,7,10,0,0.54,17,30723.5
32,Female,Employed,Savings,152,2,29777,9,6,10,0,0.67,16,14888.5
40,Male,Self-employed,Fixed Deposit,36,2,65011,14,9,11,0,0.64,20,32505.5
34,Female,Employed,Current,73,2,104399,13,9,10,0,0.85,19,52199.5
21,Female,Self-employed,Fixed Deposit,62,2,252576,17,9,11,1,0.59,20,126288.0
49,Male,Employed,Current,63,2,125232,15,8,13,0,0.66,21,62616.0
39,Female,Unemployed,Savings,141,2,34666,16,5,12,0,0.69,17,17333.0
37,Female,Employed,Savings,112,2,10934,13,10,5,0,0.76,15,5467.0
28,Male,Self-employed,Fixed Deposit,145,1,4862,18,7,7,0,0.79,14,4862.0
40,Male,Employed,Current,153,1,1065053,17,8,11,0,0.84,19,1065053.0
43,Female,Employed,Current,132,1,263453,19,10,13,0,0.6,23,263453.0
45,Male,Self-employed,Savings,157,1,24571,13,6,16,1,0.93,22,24571.0
48,Female,Employed,Current,110,2,8707,10,11,15,0,0.72,26,4353.5
30,Female,Employed,Current,141,3,46425,16,13,11,0,0.9,24,15475.0
30,Female,Employed,Fixed Deposit,114,2,48288,19,6,5,0,0.59,11,24144.0
38,Male,Employed,Savings,80,1,135885,12,10,8,0,0.82,18,135885.0
52,Male,Employed,Current,127,2,223714,11,12,9,0,0.59,21,111857.0
28,Male,Employed,Savings,79,3,12681,18,4,15,0,0.57,19,4227.0
54,Male,Employed,Savings,87,1,187241,8,8,13,0,0.96,21,187241.0
34,Female,Employed,Current,62,3,209761,11,7,9,1,0.85,16,69920.33
48,Female,Employed,Current,97,3,22092,11,10,13,0,0.6,23,7364.0
37,Male,Employed,Savings,178,3,250074,12,7,5,0,0.53,12,83358.0
48,Female,Employed,Current,74,1,307687,13,5,12,0,0.85,17,307687.0
30,Male,Self-employed,Savings,168,2,24055,20,3,11,0,0.92,14,12027.5
44,Female,Employed,Fixed Deposit,101,1,105142,8,3,12,1,0.84,15,105142.0
42,Female,Self-employed,Savings,132,2,121953,16,9,8,1,0.57,17,60976.5
53,Male,Self-employed,Savings,44,2,100627,17,7,13,0,0.69,20,50313.5
31,Female,Employed,Current,73,1,96287,11,14,9,0,0.98,23,96287.0
25,Female,Employed,Fixed Deposit,54,3,14260,7,10,8,0,0.74,18,4753.33
37,Male,Employed,Savings,157,3,13834,14,6,6,0,0.51,12,4611.33
28,Male,Employed,Current,165,2,89919,14,8,9,0,0.97,17,44959.5
39,Female,Employed,Current,122,1,87885,17,10,6,0,0.91,16,87885.0
47,Male,Employed,Fixed Deposit,157,3,14239,3,8,8,1,0.71,16,4746.33
31,Female,Employed,Current,175,2,23866,16,9,9,0,0.63,18,11933.0
18,Male,Self-employed,Current,149,1,475331,16,9,10,0,0.98,19,475331.0
18,Female,Self-employed,Savings,129,2,120942,17,9,9,0,0.79,18,60471.0
41,Female,Employed,Current,55,1,32599,12,7,13,0,0.8,20,32599.0
41,Female,Employed,Savings,133,1,118657,13,5,11,0,0.75,16,118657.0
26,Male,Employed,Savings,126,2,16963,18,9,2,1,0.52,11,8481.5
29,Female,Employed,Savings,40,2,40457,12,13,5,0,0.82,18,20228.5
31,Male,Employed,Savings,132,4,34850,13,7,14,0,0.59,21,8712.5
28,Male,Self-employed,Current,154,1,56387,15,6,11,0,0.65,17,56387.0
49,Male,Unemployed,Savings,128,1,8553,15,5,12,0,0.84,17,8553.0
34,Female,Self-employed,Fixed Deposit,165,4,98507,11,12,6,0,0.54,18,24626.75
41,Male,Employed,Savings,35,1,88479,13,7,9,0,0.51,16,88479.0
23,Female,Employed,Fixed Deposit,88,1,96671,16,6,18,0,1.0,24,96671.0
24,Male,Employed,Savings,28,1,177643,20,9,9,1,0.6,18,177643.0
46,Male,Unemployed,Savings,26,4,258530,16,9,8,0,0.54,17,64632.5
33,Female,Employed,Savings,45,1,132580,9,8,9,0,0.98,17,132580.0
29,Female,Employed,Savings,44,1,56735,18,9,11,0,0.88,20,56735.0
37,Female,Employed,Savings,29,1,221311,14,4,12,0,0.86,16,221311.0
50,Male,Employed,Savings,122,2,402795,11,7,11,1,0.78,18,201397.5
43,Male,Employed,Fixed Deposit,132,1,10550,17,5,16,0,0.82,21,10550.0
21,Male,Employed,Savings,44,3,210935,17,5,13,0,0.56,18,70311.67
43,Male,Unemployed,Savings,111,2,20176,12,6,8,0,0.64,14,10088.0
22,Female,Employed,Savings,83,3,13818,10,8,8,0,0.61,16,4606.0
33,Male,Employed,Savings,97,1,211203,13,12,9,0,0.66,21,211203.0
56,Female,Self-employed,Savings,112,2,271476,13,12,9,0,0.59,21,135738.0
43,Female,Employed,Savings,29,1,253071,10,14,7,0,0.67,21,253071.0
18,Male,Unemployed,Savings,88,1,221097,17,7,6,0,0.85,13,221097.0
25,Female,Employed,Fixed Deposit,83,1,20495,13,5,16,0,0.77,21,20495.0
38,Female,Self-employed,Savings,152,1,22777,13,6,9,0,0.76,15,22777.0
43,Male,Employed,Current,115,1,261200,19,9,15,0,0.61,24,261200.0
29,Female,Self-employed,Current,126,2,139252,14,10,6,0,0.55,16,69626.0
18,Female,Self-employed,Savings,25,1,126814,18,8,7,0,0.73,15,126814.0
